timestamp,alert_type,symbol,oi,prev_oi,oi_change_pct,oi_delta,volume_1m,volume_ema_20,cross_direction,message
2026-06-02 11:10:51,Vol,SENSEX 04 JUN 74200 PUT,395940,182720,116.7,213220,4198840,,,"periodic record vol=4,198,840 oi=395,940 (OI chg +213,220 +116.7%)"
2026-06-02 11:11:37,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +5,948,085 | New PE Vol: +9,344,465"
2026-06-02 11:11:38,CHAIN_MACRO,SENSEX,,,,,,,,"Chain Activity Check - New CE Vol: +76,700 | New PE Vol: +90,720"
2026-06-02 11:12:39,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +3,887,260 | New PE Vol: +6,519,890"
2026-06-02 11:12:39,CHAIN_MACRO,SENSEX,,,,,,,,"Chain Activity Check - New CE Vol: +75,640 | New PE Vol: +65,280"
2026-06-02 11:13:42,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +12,214,475 | New PE Vol: +17,382,495"
2026-06-02 11:13:43,CHAIN_MACRO,SENSEX,,,,,,,,"Chain Activity Check - New CE Vol: +218,740 | New PE Vol: +147,980"
2026-06-02 11:14:47,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +6,326,580 | New PE Vol: +9,300,525"
2026-06-02 11:14:47,CHAIN_MACRO,SENSEX,,,,,,,,"Chain Activity Check - New CE Vol: +105,360 | New PE Vol: +76,480"
2026-06-02 11:15:50,Vol,NIFTY 02 JUN 23300 CALL,25351235,835900,2932.8,24515335,672104875,,,"periodic record vol=672,104,875 oi=25,351,235 (OI chg +24,515,335 +2932.8%)"
2026-06-02 11:15:51,Vol,NIFTY 02 JUN 23250 CALL,7172815,228605,3037.6,6944210,274102400,,,"periodic record vol=274,102,400 oi=7,172,815 (OI chg +6,944,210 +3037.6%)"
2026-06-02 11:15:52,Vol,NIFTY 02 JUN 23200 CALL,5218980,294580,1671.7,4924400,164872890,,,"periodic record vol=164,872,890 oi=5,218,980 (OI chg +4,924,400 +1671.7%)"
2026-06-02 11:15:53,Vol,NIFTY 02 JUN 23300 PUT,32589115,6788795,380.0,25800320,739356540,,,"periodic record vol=739,356,540 oi=32,589,115 (OI chg +25,800,320 +380.0%)"
2026-06-02 11:15:53,Vol,NIFTY 02 JUN 23350 PUT,12110410,4064905,197.9,8045505,324740065,,,"periodic record vol=324,740,065 oi=12,110,410 (OI chg +8,045,505 +197.9%)"
2026-06-02 11:15:54,Vol,NIFTY 02 JUN 23400 PUT,7939230,7499050,5.9,440180,194324260,,,"periodic record vol=194,324,260 oi=7,939,230 (OI chg +440,180 +5.9%)"
2026-06-02 11:15:55,Vol,SENSEX 04 JUN 74100 CALL,392360,19000,1965.1,373360,5757820,,,"periodic record vol=5,757,820 oi=392,360 (OI chg +373,360 +1965.1%)"
2026-06-02 11:15:55,Vol,SENSEX 04 JUN 74000 CALL,727500,62920,1056.2,664580,10599480,,,"periodic record vol=10,599,480 oi=727,500 (OI chg +664,580 +1056.2%)"
2026-06-02 11:15:56,Vol,SENSEX 04 JUN 73900 CALL,181220,13200,1272.9,168020,3585940,,,"periodic record vol=3,585,940 oi=181,220 (OI chg +168,020 +1272.9%)"
2026-06-02 11:15:57,Vol,SENSEX 04 JUN 74100 PUT,466280,148240,214.5,318040,5597740,,,"periodic record vol=5,597,740 oi=466,280 (OI chg +318,040 +214.5%)"
2026-06-02 11:15:58,Vol,SENSEX 04 JUN 74200 PUT,404460,182720,121.4,221740,4361540,,,"periodic record vol=4,361,540 oi=404,460 (OI chg +221,740 +121.4%)"
2026-06-02 11:15:58,Vol,SENSEX 04 JUN 74300 PUT,276780,198620,39.4,78160,3038980,,,"periodic record vol=3,038,980 oi=276,780 (OI chg +78,160 +39.4%)"
2026-06-02 11:15:59,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +6,125,730 | New PE Vol: +7,451,080"
2026-06-02 11:16:00,CHAIN_MACRO,SENSEX,,,,,,,,"Chain Activity Check - New CE Vol: +85,080 | New PE Vol: +79,380"
2026-06-02 11:17:00,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +5,446,740 | New PE Vol: +8,413,925"
2026-06-02 11:17:01,CHAIN_MACRO,SENSEX,,,,,,,,"Chain Activity Check - New CE Vol: +66,780 | New PE Vol: +75,520"
2026-06-02 11:18:01,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +4,795,180 | New PE Vol: +6,844,825"
2026-06-02 11:18:02,CHAIN_MACRO,SENSEX,,,,,,,,"Chain Activity Check - New CE Vol: +53,840 | New PE Vol: +58,300"
2026-06-02 11:19:04,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +9,273,745 | New PE Vol: +11,724,830"
2026-06-02 11:19:04,CHAIN_MACRO,SENSEX,,,,,,,,"Chain Activity Check - New CE Vol: +106,400 | New PE Vol: +104,020"
