start_Time_IST,open,high,low,close,volume
2026-05-22 14:42:00+05:30,23723.2,23725.7,23718.85,23721.95,804568.0
2026-05-22 14:43:00+05:30,23721.85,23722.95,23717.15,23717.7,1160214.0
2026-05-22 14:44:00+05:30,23716.85,23718.7,23707.45,23709.05,1243321.0
2026-05-22 14:45:00+05:30,23709.45,23722.7,23706.9,23721.45,1154826.0
2026-05-22 14:46:00+05:30,23721.7,23724.3,23720.2,23724.15,834214.0
2026-05-22 14:47:00+05:30,23724.05,23725.25,23719.25,23721.65,788515.0
2026-05-22 14:48:00+05:30,23722.3,23731.7,23721.65,23729.45,1035543.0
2026-05-22 14:49:00+05:30,23729.15,23733.65,23726.0,23726.0,865405.0
2026-05-22 14:50:00+05:30,23725.8,23728.05,23722.85,23724.75,1110196.0
2026-05-22 14:51:00+05:30,23725.45,23727.25,23722.55,23723.75,769938.0
2026-05-22 14:52:00+05:30,23723.75,23727.9,23723.05,23727.05,833955.0
2026-05-22 14:53:00+05:30,23726.9,23728.7,23720.4,23721.95,804920.0
2026-05-22 14:54:00+05:30,23721.55,23722.7,23717.75,23720.3,1586220.0
2026-05-22 14:55:00+05:30,23720.15,23726.3,23719.85,23724.2,934695.0
2026-05-22 14:56:00+05:30,23724.1,23725.05,23716.9,23719.95,817795.0
2026-05-22 14:57:00+05:30,23720.1,23723.5,23717.05,23718.15,968861.0
2026-05-22 14:58:00+05:30,23718.3,23724.0,23714.55,23721.7,938586.0
2026-05-22 14:59:00+05:30,23722.4,23726.65,23717.75,23724.45,1029540.0
2026-05-22 15:00:00+05:30,23724.65,23727.6,23700.0,23707.3,2200224.0
2026-05-22 15:01:00+05:30,23707.4,23712.55,23704.15,23704.9,2230124.0
2026-05-22 15:02:00+05:30,23704.5,23708.95,23698.95,23706.85,2018010.0
2026-05-22 15:03:00+05:30,23707.9,23711.8,23704.5,23710.25,1574351.0
2026-05-22 15:04:00+05:30,23709.95,23711.8,23706.3,23710.95,2077729.0
2026-05-22 15:05:00+05:30,23710.9,23712.45,23706.55,23709.65,2310176.0
2026-05-22 15:06:00+05:30,23709.6,23710.2,23704.7,23707.35,1655397.0
2026-05-22 15:07:00+05:30,23707.55,23710.15,23706.6,23708.7,1350597.0
2026-05-22 15:08:00+05:30,23708.4,23717.3,23707.8,23715.5,1890473.0
2026-05-22 15:09:00+05:30,23715.4,23717.15,23706.95,23708.7,1609979.0
2026-05-22 15:10:00+05:30,23708.35,23709.3,23703.5,23707.9,1657788.0
2026-05-22 15:11:00+05:30,23707.7,23709.3,23703.5,23704.7,1659935.0
2026-05-22 15:12:00+05:30,23704.3,23715.05,23703.25,23712.65,2152375.0
2026-05-22 15:13:00+05:30,23712.35,23714.25,23708.9,23710.2,1561617.0
2026-05-22 15:14:00+05:30,23710.0,23719.9,23708.65,23718.15,1869209.0
2026-05-22 15:15:00+05:30,23718.2,23725.3,23718.2,23721.4,2608726.0
2026-05-22 15:16:00+05:30,23721.75,23726.9,23720.55,23725.9,2048383.0
2026-05-22 15:17:00+05:30,23725.75,23726.25,23721.05,23722.9,1854805.0
2026-05-22 15:18:00+05:30,23722.95,23728.0,23719.05,23726.9,2295973.0
2026-05-22 15:19:00+05:30,23727.15,23730.2,23723.05,23725.35,1833756.0
2026-05-22 15:20:00+05:30,23725.35,23727.2,23721.6,23725.75,2228922.0
2026-05-22 15:21:00+05:30,23727.15,23730.65,23724.6,23725.7,2627154.0
2026-05-22 15:22:00+05:30,23725.75,23726.8,23722.7,23724.8,1609104.0
2026-05-22 15:23:00+05:30,23724.3,23733.85,23722.15,23732.95,2254565.0
2026-05-22 15:24:00+05:30,23732.6,23742.1,23729.9,23740.7,3205753.0
2026-05-22 15:25:00+05:30,23741.75,23742.45,23733.15,23734.55,2629852.0
2026-05-22 15:26:00+05:30,23734.35,23741.75,23732.15,23739.85,1704838.0
2026-05-22 15:27:00+05:30,23740.3,23747.45,23737.8,23747.45,2444713.0
2026-05-22 15:28:00+05:30,23744.9,23748.9,23742.6,23748.3,1700195.0
2026-05-22 15:29:00+05:30,23749.6,23751.9,23743.15,23748.85,1327847.0
